Timestamp,StartPoint,StartPointName,EndPoint,EndPointName,MinMeasuredTime,MaxMeasuredTime,AvgMeasuredTime,MedianMeasuredTime,SampleCount,AccuracyLevel,ConfidenceLevel
1-May-2015 6:50:00 AM,1,G,2,F,70,101,83,81,29,0,0
1-May-2015 6:55:00 AM,1,G,2,F,61,108,85,86,38,0,0
1-May-2015 7:00:00 AM,1,G,2,F,68,106,83,79,23,0,0
1-May-2015 7:05:00 AM,1,G,2,F,65,183,88,84,36,0,0
1-May-2015 7:10:00 AM,1,G,2,F,70,100,83,81,30,0,0
1-May-2015 7:15:00 AM,1,G,2,F,72,107,87,86,28,0,0
1-May-2015 7:20:00 AM,1,G,2,F,68,100,82,81,34,0,0
1-May-2015 7:25:00 AM,1,G,2,F,70,118,89,89,40,0,0
1-May-2015 7:30:00 AM,1,G,2,F,68,121,85,86,34,0,0
1-May-2015 7:35:00 AM,1,G,2,F,75,97,85,82,21,0,0
1-May-2015 7:40:00 AM,1,G,2,F,67,100,82,82,27,0,0
1-May-2015 7:45:00 AM,1,G,2,F,77,121,94,93,28,0,0
1-May-2015 7:50:00 AM,1,G,2,F,60,107,83,82,33,0,0
1-May-2015 7:55:00 AM,1,G,2,F,76,114,88,88,27,0,0
1-May-2015 8:00:00 AM,1,G,2,F,72,129,88,86,37,0,0
1-May-2015 8:05:00 AM,1,G,2,F,68,113,86,84,29,0,0
1-May-2015 8:10:00 AM,1,G,2,F,73,118,89,89,34,0,0
1-May-2015 8:15:00 AM,1,G,2,F,60,108,92,94,45,0,0
1-May-2015 8:20:00 AM,1,G,2,F,81,138,108,106,54,0,0
1-May-2015 8:25:00 AM,1,G,2,F,84,173,109,105,64,0,0
1-May-2015 8:30:00 AM,1,G,2,F,87,170,121,117,51,0,0
1-May-2015 8:35:00 AM,1,G,2,F,79,186,113,111,54,0,0
1-May-2015 8:40:00 AM,1,G,2,F,71,129,97,92,29,0,0
1-May-2015 8:45:00 AM,1,G,2,F,62,100,85,85,37,0,0
1-May-2015 8:50:00 AM,1,G,2,F,70,125,91,90,34,0,0
1-May-2015 8:55:00 AM,1,G,2,F,73,107,89,89,28,0,0
1-May-2015 9:00:00 AM,1,G,2,F,61,112,88,87,28,0,0
1-May-2015 9:05:00 AM,1,G,2,F,75,105,88,89,32,0,0
1-May-2015 9:10:00 AM,1,G,2,F,71,111,84,81,17,0,0
1-May-2015 9:15:00 AM,1,G,2,F,74,106,87,86,38,0,0
1-May-2015 9:20:00 AM,1,G,2,F,74,103,86,86,30,0,0
1-May-2015 9:25:00 AM,1,G,2,F,71,120,89,88,22,0,0
